LV ActivePower (kW),Wind Speed (miles/h),Temperature,Humidity,Pressure,Wind Speed (m/s)
155.453865,9.759395702,59,77,29.81,4.362833023
268.6304016,11.05480333,59,77,29.84,4.941931089
399.7613627,12.45689115,59,77,29.84,5.568719387
963.71757,15.12621264,59,77,29.81,6.762010892
1176.625692,16.68363404,59,77,29.81,7.458239397
818.540914,15.06353309,59,82,29.81,6.733990669
1058.194641,15.82602545,59,82,29.81,7.074854692
2189.278036,21.42889731,57,88,29.84,9.579558373
2189.856364,20.57799799,57,82,29.81,9.199172973
2113.67928,20.45284154,57,82,29.81,9.143223127
2411.004964,21.39237713,57,82,29.81,9.563232422
2578.093018,22.24753311,57,88,29.81,9.945520718
2344.275635,21.04156247,52,94,29.52,9.406404494
2108.88269,20.20640985,52,94,29.52,9.033058484
2091.193644,19.96547356,52,94,29.52,8.925350507
2388.310588,21.57759912,52,94,29.52,9.646033922
2900.899007,24.0853937,52,94,29.52,10.76711655
3263.93335,26.24712733,52,94,29.52,11.73349635
3203.708415,25.91163127,52,94,29.52,11.58351644
3045.307373,24.57476982,52,94,29.52,10.98588689
3223.013672,25.4454684,52,94,29.52,11.37512334
3274.576334,25.84376349,52,94,29.52,11.55317688
3005.466715,24.76045119,52,94,29.52,11.06889375
3296.851318,25.69661758,52,94,29.52,11.48739688
3336.092692,25.49796212,52,94,29.52,11.39859009
2455.063721,21.94811777,52,94,29.55,9.811670305
1925.275676,19.39570747,52,94,29.55,8.670642694
2460.694011,22.18579577,52,94,29.55,9.917921703
2644.77832,22.27720109,52,94,29.55,9.958783467
2702.996664,22.67787409,52,94,29.58,10.13790003
2699.550944,22.23641856,52,94,29.58,9.940552076
2387.602621,21.21243722,52,94,29.58,9.482792218
2257.374023,21.34711749,52,94,29.58,9.542999586
2211.692952,21.13882515,52,94,29.58,9.449884732
1692.450358,18.86120858,50,100,29.58,8.431700707
1378.934652,17.40009699,50,94,29.58,7.778526465
1506.649007,18.19482477,50,94,29.58,8.133800983
1627.796997,18.57261161,50,94,29.58,8.302686532
1958.190308,20.12667232,50,94,29.58,8.997412681
2872.328369,24.1186499,50,94,29.61,10.78198338
2783.744629,23.8974702,50,94,29.61,10.68310737
2319.951375,20.97108779,50,87,29.61,9.374899546
2336.659668,21.30768464,50,94,29.61,9.525371552
2302.318685,21.32420999,50,87,29.64,9.532759031
1993.040039,20.20588647,50,94,29.64,9.032824516
2039.520996,20.26913989,50,87,29.64,9.061101277
1345.579997,17.15874507,48,93,29.64,7.67063268
1333.645996,17.45716914,48,93,29.67,7.804039955
1839.126343,19.9655397,48,93,29.67,8.925380071
2142.599609,21.33874638,48,93,29.67,9.539257368
2255.296997,21.67801555,48,93,29.67,9.690924009
2531.664714,23.3633187,48,93,29.7,10.44432068
2645.513672,24.01847168,46,93,29.7,10.73719978
2241.863932,22.10076266,46,93,29.7,9.879908563
2192.418701,21.83444281,46,93,29.7,9.760853132
2464.252034,22.88846687,46,93,29.7,10.23204327
2411.709229,22.40403647,46,93,29.7,10.01548386
2172.402018,21.40796596,46,93,29.7,9.570201238
2613.476969,23.27336971,46,93,29.7,10.40410995
2713.871338,23.95933486,46,93,29.7,10.7107633
2639.525228,23.63556774,52,82,29.61,10.56602669
2673.98405,23.72816914,50,87,29.61,10.60742315
2139.534709,21.46426762,50,87,29.61,9.595370293
1468.043986,18.69073027,50,87,29.58,8.355490208
1654.851685,19.04776531,50,87,29.58,8.51509889
1990.480672,20.62202316,50,88,29.64,9.218853951
1850.920329,20.36779065,50,88,29.64,9.105202039
1544.12203,19.28563958,50,82,29.58,8.621438026
1434.742025,18.42833677,48,87,29.58,8.238190015
1264.841349,17.43055678,48,87,29.58,7.792143186
433.2188619,12.27280372,46,93,29.58,5.486425082
170.401769,9.497504961,46,93,29.58,4.24575758
170.401769,9.497504961,48,87,29.58,4.24575758
38.93259907,7.173492221,46,93,29.58,3.206832647
38.93259907,7.173492221,50,87,29.58,3.206832647
63.26303991,7.646277056,52,82,29.61,3.418186029
77.0528234,7.749054705,55,72,29.61,3.464131673
165.8699697,9.113762803,57,72,29.61,4.07420977
193.2779338,9.256805298,61,63,29.61,4.138155381
293.9598389,10.59378922,61,63,29.61,4.735839685
307.9116211,10.76831088,61,63,29.61,4.813857715
342.8623047,11.0424031,61,63,29.61,4.936387698
344.4394023,11.18651118,63,52,29.61,5.00080967
469.1417033,12.37610617,63,59,29.61,5.53260533
561.9628804,13.09573425,63,59,29.58,5.854307334
439.4101359,12.23493601,63,59,29.58,5.469496727
391.8792928,11.43828754,64,59,29.58,5.113363584
236.6760661,10.29556426,64,52,29.58,4.602521419
273.5885315,10.62317809,66,52,29.58,4.748977661
280.716095,10.83894804,66,46,29.58,4.845435301
203.9160004,10.09660019,68,43,29.55,4.513576666
120.8632329,9.038714656,68,49,29.55,4.040660302
59.06122971,8.224686976,66,52,29.55,3.676757971
66.45989355,8.332733551,66,49,29.55,3.725059032
95.65911356,8.958290918,68,43,29.55,4.004707734
135.1862666,9.790156643,68,40,29.55,4.376584371
311.9407654,11.66401721,66,37,29.55,5.214273612
343.1570638,11.98354934,66,37,29.55,5.357117017
39.56661606,6.101857848,64,40,29.55,2.727770011
0,4.237002965,64,37,29.55,1.894106666
0,3.930545999,63,39,29.55,1.757108371
0,5.312682545,63,39,29.55,2.374977668
0,6.528230517,61,45,29.55,2.918375333
0,6.534124859,59,48,29.55,2.921010335
22.71459471,7.361174454,59,48,29.55,3.290733973
67.95854949,8.533214057,57,51,29.55,3.814681689
35.63496367,7.844580872,57,51,29.55,3.50683562
93.39714368,9.139916855,55,58,29.55,4.085901658
44.97166252,7.482275656,55,58,29.55,3.344870965
6.652267296,7.388314452,55,54,29.58,3.302866618
3.641906737,6.866694547,55,58,29.55,3.069682042
0,5.484352845,54,62,29.55,2.451721032
0,4.819589467,54,62,29.55,2.154545704
0,5.252518518,52,71,29.55,2.348081986
0,6.349748728,50,71,29.55,2.838586966
0,4.221108724,50,88,29.64,1.887001316
0,3.188590139,50,88,29.64,1.425424973
0,4.940560894,50,76,29.55,2.208624681
0,4.168783818,50,76,29.55,1.863610029
0,1.538743842,48,82,29.58,0.687878907
0,1.393291304,50,76,29.58,0.622855912
0,1.304232296,48,82,29.58,0.583043039
0,1.304232296,50,76,29.58,0.583043039
0,1.902872862,50,76,29.58,0.850658874
0,1.902872862,54,72,29.58,0.850658874
0,2.112676252,57,67,29.61,0.944449226
0,3.196045889,61,59,29.61,1.428757986
0,3.373030448,63,52,29.61,1.507877032
0,2.697576597,63,55,29.61,1.205922643
0,3.525599339,64,52,29.61,1.576081316
0,4.077412101,64,49,29.61,1.822763284
0,5.032771891,66,46,29.64,2.249846617
0,4.488643853,66,46,29.64,2.006600022
0,4.56750254,68,40,29.64,2.041852951
0,4.457249852,70,38,29.64,1.992565671
0,4.269836775,70,31,29.64,1.908784668
0,3.70335198,72,35,29.64,1.655543725
0,2.889780741,72,35,29.64,1.291845441
0,2.282488127,72,33,29.64,1.020361801
0,3.142762726,73,33,29.64,1.40493832
0,3.950910951,73,36,29.64,1.766212304
0,4.508852275,73,33,29.64,2.01563398
0,6.026806324,75,31,29.64,2.694219033
0,4.686754782,73,38,29.64,2.095163385
0,5.354950215,73,36,29.64,2.393872976
0,6.220192677,75,34,29.64,2.780670325
0,6.829274115,75,31,29.64,3.05295364
0,5.868644154,73,31,29.64,2.623514334
0,5.865339476,72,38,29.64,2.622037013
0,5.743410549,70,43,29.64,2.567529996
0,4.27844229,68,46,29.64,1.912631671
0,4.117135086,66,56,29.64,1.840521018
0,3.546300823,66,52,29.64,1.585335692
0,3.164486867,66,56,29.67,1.414649864
0,0.894845546,66,56,29.67,0.40003109
0,1.416124209,64,59,29.67,0.633063117
0,1.87436101,66,52,29.67,0.837912957
0,1.446341911,64,64,29.67,0.646571616
0,0.943631685,64,59,29.67,0.421840409
0,2.511560749,64,59,29.67,1.122766256
0,2.709285549,64,59,29.67,1.211157004
0,3.310213381,64,64,29.67,1.479795337
30.49426778,8.216485636,63,63,29.67,3.67309165
142.3785019,9.966562364,63,68,29.67,4.455444654
186.2726339,10.45558935,61,68,29.67,4.674058914
146.9901378,10.12961746,50,88,29.64,4.528336684
123.2064667,9.405281161,50,88,29.64,4.204529921
117.6196874,9.472230899,61,68,29.67,4.234459082
122.2083995,9.473492755,59,72,29.67,4.235023181
177.6983642,10.35610482,59,72,29.67,4.629585425
268.7636312,11.25700329,59,72,29.67,5.032322407
322.7050374,11.70859739,61,68,29.67,5.234202703
339.2268066,11.71776353,59,72,29.67,5.238300324
339.2268066,11.71776353,63,68,29.67,5.238300324
316.0302989,11.15152771,64,73,29.7,4.985170682
248.8902334,10.47435823,68,60,29.7,4.682449341
229.7846324,10.43243047,70,46,29.7,4.663705985
139.0558548,9.281812516,72,43,29.7,4.149334589
141.494634,9.384303948,72,43,29.7,4.195152283
106.0764027,8.60896193,73,41,29.7,3.848543962
41.21622245,7.18304164,75,44,29.7,3.211101612
36.67231369,7.564328177,75,41,29.7,3.381551663
16.70435521,5.971782868,75,41,29.7,2.669621388
0,4.09605485,77,39,29.7,1.831097325
0,3.370008344,77,39,29.7,1.506526033
0,3.388080122,79,39,29.7,1.514604827
0,2.882731121,79,36,29.7,1.288693984
0,2.121548208,81,37,29.7,0.948415339
0,4.049229802,81,37,29.7,1.81016469
0,4.966976809,81,37,29.7,2.220433632
0,6.418722623,81,34,29.7,2.869421005
3.369400023,7.510892794,81,34,29.67,3.357663949
0,6.305482855,82,32,29.67,2.818798383
0,4.477670094,82,32,29.67,2.001694321
0,1.804335035,82,28,29.67,0.806608597
0,4.255780647,82,30,29.67,1.902501027
0,6.440514051,82,30,29.64,2.879162629
0,4.928637279,81,30,29.64,2.203294357
20.04960807,8.329237232,79,39,29.64,3.72349604
239.9541321,11.12964775,75,57,29.64,4.975389481
685.4813843,14.47658636,73,61,29.64,6.47160244
858.4564616,15.60889587,73,61,29.64,6.977789243
1001.064453,16.46096602,73,61,29.67,7.35869805
1253.074992,17.68414112,73,61,29.64,7.90550534
1433.868978,19.06464408,72,60,29.64,8.522644361
1893.908366,21.42084121,70,68,29.64,9.575956982
2740.062662,24.90928172,70,64,29.64,11.13542684
3103.841634,26.6671061,72,57,29.64,11.92124335
3324.247314,28.11485356,70,60,29.64,12.5684433
3333.289388,28.33010689,70,64,29.64,12.66466999
2952.659424,26.57166383,68,68,29.64,11.87857691
2909.375,26.72801856,66,73,29.64,11.94847361
3106.063314,27.23317195,64,77,29.64,12.17429701
3107.484375,27.47649756,66,73,29.64,12.28307311
3048.947347,26.79980167,50,88,29.64,11.98056348
3026.355713,27.10514407,50,88,29.64,12.11706352
3394.021647,28.30571673,66,68,29.64,12.65376663
3283.6097,27.75970186,66,64,29.64,12.40967655
3134.078694,27.65186648,66,68,29.64,12.3614699
3034.78597,27.15067323,66,68,29.64,12.13741684
3066.845703,27.02413653,68,60,29.64,12.08084997
2558.134033,23.77759869,66,68,29.64,10.6295201
2558.134033,23.77759869,70,60,29.64,10.6295201
2447.109375,23.43250627,73,53,29.64,10.47525024
1855.508626,20.44857527,73,53,29.64,9.141315937
1067.171977,16.53794801,75,50,29.64,7.393112024
1169.904175,16.93729517,79,47,29.64,7.571635882
1303.143148,17.58614777,79,44,29.64,7.861698469
1789.700032,20.0945674,81,39,29.64,8.983060519
1201.752665,18.31362715,82,37,29.64,8.186910311
891.6368205,15.28272203,82,39,29.64,6.831976731
1736.416707,19.69751248,84,33,29.64,8.805561383
1607.900309,19.00969422,84,35,29.64,8.498079617
1010.588664,15.78378267,84,33,29.64,7.05597051
347.4101003,11.21937414,84,33,29.64,5.015500704
427.110494,12.56363818,84,30,29.64,5.616439501
241.5864309,10.6748366,86,29,29.64,4.772071044
212.156072,10.32442656,84,28,29.64,4.615423997
144.1118342,9.704820243,86,31,29.64,4.33843565
41.17120361,7.878482581,86,33,29.64,3.521991015
85.39283497,8.929065253,86,31,29.64,3.991642714
136.4735998,9.830350023,86,29,29.61,4.39455239
132.7583796,9.874268522,86,29,29.61,4.414185683
211.8546651,11.01900422,86,31,29.61,4.92592748
246.5299327,11.35039685,84,33,29.61,5.074072997
269.656133,11.64805364,82,37,29.61,5.207137267
685.0711263,14.81180936,77,54,29.61,6.621460279
728.2644653,15.25127772,75,57,29.61,6.81791989
900.0139567,16.13176892,75,57,29.61,7.211534023
835.5284627,16.16637302,75,53,29.61,7.227003415
1607.498983,19.90808035,77,47,29.64,8.899693489
2161.901041,23.02793856,73,65,29.64,10.29439259
2595.401367,24.85588491,75,50,29.64,11.11155637
3078.806396,26.69058605,75,50,29.64,11.93173981
2695.75,24.90940047,73,57,29.64,11.13547993
2928.959961,25.97303509,75,53,29.64,11.61096636
2808.751628,25.67497867,72,60,29.64,11.47772344
2504.565592,24.09537119,72,60,29.64,10.77157688
2807.318278,25.35935442,72,64,29.64,11.33662701
3234.80599,28.23769892,72,60,29.64,12.62336
3171.336426,27.71139942,73,57,29.64,12.38808346
3069.966553,26.68462129,70,68,29.64,11.92907333
2483.059326,23.61034204,68,68,29.64,10.55474981
2175.861328,22.38196521,50,88,29.64,10.00561714
2025.145671,22.10286681,50,88,29.64,9.880849201
1939.768636,21.46420789,68,73,29.61,9.59534359
2262.54362,22.98822766,68,73,29.61,10.27664026
1866.031698,20.94467454,70,64,29.61,9.363091787
1643.813314,19.78866109,68,73,29.61,8.84630839
1263.084676,17.97513344,66,78,29.61,8.035590331
1263.084676,17.97513344,70,64,29.61,8.035590331
877.5044555,16.25698759,66,78,29.61,7.267511686
877.5044555,16.25698759,72,64,29.61,7.267511686
801.6041463,15.20562199,73,61,29.64,6.797509988
334.8303731,11.62693456,75,57,29.64,5.197696209
415.6504288,15.27232462,75,53,29.64,6.827328682
155.6598307,15.7618028,77,47,29.64,7.046144644
618.4689738,15.22720898,81,42,29.64,6.807160219
454.6555786,12.23393726,81,39,29.64,5.469050248
336.7419586,11.32992807,81,39,29.64,5.064922651
404.7454326,12.26644539,81,39,29.64,5.483582656
565.5009155,13.82210608,81,37,29.64,6.17902406
498.6241913,12.62529481,81,37,29.67,5.644002438
573.777003,12.68011205,82,37,29.67,5.668507894
1160.300008,16.84284739,82,32,29.64,7.529414018
1964.630656,21.25663092,82,30,29.64,9.502548536
1926.609334,21.77719324,82,30,29.64,9.735260328
1919.378947,21.57182851,84,30,29.64,9.643454233
940.5915628,15.71800519,82,32,29.64,7.026565393
759.51298,14.91586415,82,35,29.64,6.667976856
1173.26239,17.19386259,81,42,29.64,7.68633159
1184.46932,17.32206007,79,42,29.61,7.7436409
1151.411316,17.05165457,79,42,29.61,7.622759024
582.3166606,13.91843224,81,39,29.61,6.222085635
336.1710917,11.67835236,81,42,29.61,5.220681985
224.5921682,10.79045857,81,37,29.61,4.823758602
646.1868693,14.38274587,81,34,29.61,6.429652055
1015.88328,16.20855465,77,47,29.61,7.245860259
1149.308126,17.14046756,77,39,29.61,7.662461917
1062.052164,17.26714471,77,39,29.61,7.719091574
489.9050293,13.41345519,73,50,29.61,5.99634107
752.3498128,15.64954507,73,53,29.64,6.99596103
116.5936406,9.26658209,73,50,29.64,4.142525991
208.0026108,9.916932987,77,39,29.64,4.433258374
286.9305217,10.8441663,75,44,29.64,4.847768068
825.6202189,15.40294271,72,53,29.64,6.885720094
765.9360454,14.97826104,72,57,29.64,6.695870717
1126.590556,16.75939933,72,57,29.64,7.492109458
2384.244669,22.38161392,72,57,29.64,10.0054601
1460.351685,17.80739892,72,57,29.64,7.960606416
496.3303324,13.00444377,68,68,29.64,5.813496908
83.87108621,8.651804883,70,64,29.64,3.867696444
0,5.877532423,50,88,29.64,2.627487739
0,4.930041352,50,88,29.64,2.203922033
0,4.188605934,72,60,29.64,1.872471293
0,5.81098108,72,60,29.67,2.597736676
0,5.906811422,72,60,29.67,2.640576601
0,6.432884616,68,73,29.67,2.875751972
27.73120371,8.41734427,68,73,29.67,3.762883345
27.73120371,8.41734427,66,78,29.67,3.762883345
0.301977436,6.493037443,66,78,29.67,2.902642647
0,4.127408495,66,83,29.64,1.845113635
0,4.11740415,68,78,29.67,1.8406413
0,5.45184188,68,78,29.67,2.437187354
0,4.771125415,70,68,29.67,2.13288037
0,5.231330461,72,64,29.67,2.338610093
0,5.103441237,73,61,29.67,2.281438589
0,4.496588663,75,57,29.64,2.010151664
0,2.0224799,77,54,29.64,0.904127916
0,1.850740176,79,51,29.64,0.827353517
0,2.208121086,79,51,29.64,0.987116814
0,3.406781759,81,51,29.64,1.522965193
0,4.883134085,82,39,29.64,2.182952643
0,4.683133841,82,37,29.64,2.093544682
175.0691986,10.02587591,82,39,29.64,4.481960138
172.3613688,10.12689642,84,35,29.61,4.527120272
102.3084221,8.888041124,84,37,29.61,3.973303318
142.2867991,9.413329083,81,51,29.61,4.208127658
29.66367594,7.23564574,81,54,29.61,3.23461771
0,4.780938117,81,54,29.61,2.137267033
0,3.8686707,81,58,29.61,1.729447683
0,4.769605696,79,57,29.61,2.132200996
0,3.705335249,79,57,29.61,1.656430324
0,4.925514553,77,61,29.58,2.201898376
0,6.682826855,77,61,29.58,2.987485965
68.73899206,8.963560554,75,65,29.58,4.007063468
107.2141113,9.453326197,73,69,29.58,4.226007938
249.0099335,11.5884624,72,73,29.58,5.180497646
83.35423532,9.176192939,72,73,29.58,4.102118492
81.83820853,9.132134708,72,69,29.58,4.082422733
9.08564043,7.213687024,70,73,29.58,3.224801302
0,7.023154155,70,73,29.58,3.139625629
0,5.917149098,70,73,29.58,2.645197948
0,4.981391066,70,73,29.58,2.226877371
38.97487004,7.983210256,68,78,29.58,3.568808397
135.9509099,9.859719332,70,73,29.58,4.407681624
270.9935048,11.36885675,70,73,29.58,5.082325299
279.2564392,11.36745339,68,78,29.58,5.081697941
99.00226976,8.892986321,66,83,29.58,3.975514015
154.3188089,9.094595524,66,83,29.55,4.065641244
116.1254832,9.241143586,50,88,29.64,4.131153981
164.0117035,9.938938459,50,88,29.64,4.443095684
187.1682663,10.27668196,66,83,29.55,4.594080289
386.6576945,12.25823676,66,78,29.58,5.479913076
136.2106946,9.348067151,64,83,29.55,4.178953012
0.924446344,6.385643307,64,88,29.55,2.854633252
2.392955309,7.05089219,63,88,29.55,3.15202562
2.392955309,7.05089219,66,83,29.58,3.15202562
0,5.4307036,64,88,29.58,2.427737713
0,5.4307036,66,88,29.58,2.427737713
0,4.997264332,68,83,29.61,2.233973344
0,5.951223072,68,83,29.61,2.660430352
0,5.852067608,68,88,29.58,2.616103967
15.42818324,7.231916533,72,78,29.61,3.232950608
110.0269941,8.864575579,72,64,29.61,3.962813298
68.12253509,9.134782861,73,65,29.61,4.083606561
64.05136871,8.752885838,75,61,29.61,3.912883599
136.1368027,9.520435578,77,57,29.61,4.256008466
16.22748518,6.612022576,77,57,29.61,2.955833673
62.60053507,7.486576057,79,51,29.61,3.346793413
1.386555354,5.027348835,79,54,29.58,2.247422298
0,6.141028126,82,45,29.58,2.745280663
4.285605749,5.730601164,82,48,29.55,2.561803698
0,2.945829964,82,51,29.55,1.316901644
223.7022533,12.05404144,81,58,29.55,5.388629754
141.8159892,9.715748489,79,57,29.52,4.343321005
107.2066905,8.880375068,79,57,29.52,3.96987629
0,6.030966104,77,61,29.52,2.696078618
36.1221339,8.289161716,75,61,29.52,3.705580711
217.8660991,10.82568737,73,61,29.52,4.839507262
56.11483383,6.322937615,73,57,29.52,2.826601346
5.927333037,7.027009049,72,64,29.55,3.141348918
134.5591965,9.65812986,72,64,29.55,4.317563216
353.9077911,12.42187603,70,68,29.55,5.553066254
320.6441701,11.96184502,70,73,29.55,5.347414335
476.159963,13.16923468,68,78,29.55,5.887164911
1017.772848,16.93654176,68,78,29.58,7.571299076
1054.642293,17.31458104,68,83,29.58,7.740297477
335.6534932,11.7408129,66,88,29.58,5.248604297
10.97463975,5.562444251,66,88,29.55,2.486630956
0,2.864817253,66,88,29.55,1.280685782
0,5.159871968,66,83,29.55,2.306665341
5.703559877,6.854746932,66,83,29.55,3.064340989
264.1645991,10.89681769,66,83,29.55,4.871305307
35.75168022,6.062333262,66,78,29.55,2.710100969
0,3.487868691,68,73,29.55,1.559214235
0,4.241637142,66,88,29.55,1.896178325
69.40588889,8.894607993,50,88,29.64,3.976238966
210.9090627,10.83788423,50,88,29.64,4.844959736
319.4425303,11.85762632,66,88,29.55,5.300824483
333.4787598,11.9108105,66,88,29.58,5.324599902
635.6767171,14.38097486,64,94,29.58,6.428860346
721.6621094,14.83648502,64,88,29.58,6.632491271
804.143514,15.22739102,64,88,29.58,6.807241599
804.143514,15.22739102,64,88,29.61,6.807241599
942.7163289,16.0444432,64,88,29.58,7.172496001
942.7163289,16.0444432,64,88,29.61,7.172496001
879.3739421,15.82136666,66,83,29.61,7.072772026
607.2294108,14.12282133,66,83,29.64,6.313455581
566.1256612,13.21722567,68,73,29.64,5.908618768
370.8151652,11.56422869,70,73,29.64,5.169664224
528.3404439,12.76902423,70,73,29.64,5.708255132
432.4664307,12.17806155,72,69,29.64,5.444071611
298.1848653,10.97536696,72,69,29.64,4.906419913
473.2516174,12.8084322,73,65,29.64,5.72587204
481.565623,12.96886617,72,69,29.64,5.797592322
303.4064941,11.43826976,73,69,29.64,5.113355636
349.9770101,11.92823113,73,69,29.64,5.332387606
493.5317688,13.26571088,72,64,29.64,5.93029356
633.1895752,14.22023583,73,61,29.64,6.357003689
668.364685,14.45622781,73,61,29.64,6.462501367
727.4724731,14.76964835,73,61,29.64,6.602612654
1163.187215,17.04782705,73,61,29.64,7.621047974
1793.574341,20.12904101,73,61,29.64,8.998471578
1623.009644,18.62074767,73,65,29.64,8.32420524
1287.506348,16.91401825,73,61,29.64,7.561230183
753.5342612,14.54085239,73,61,29.64,6.500331879
1145.952637,16.92239221,72,64,29.64,7.564973672
1260,17.8160975,70,68,29.64,7.964495023
1141.595357,16.90065198,70,68,29.64,7.555254936
1595.937297,18.96257931,68,73,29.64,8.477017403
